"concept_id","part_of_speech","lemmas","english_lemmas","gloss","english_gloss"
"79893",2,"الگ | جدا | علحدہ | غیرمتحد | غیرمتشکل | غیرمتعلق | منقسم | منقطع","detached | free","جو جڑا،چپکا یا لگا ہوا نہ","not fixed in position"
"79896",2,"آزاد | بے فکرا | بےباک | سوتنتر | مکت | من موجی","free","NO_GLOSS","able to act at will; not hampered; not under compulsion or restraint"
"79897",2,"اڑنچھو | بھاگا | رفو چکر | روپوش | غائب | فرار | گل | نودوگیارہ","at large | escaped | loose | on the loose","بھا گا ہوا","having escaped, especially from confinement"
"79912",2,"بے اختیار | بے بس | تابعدار | غلام | غیرآزاد | فدوی | مجبور | محکوم","unfree","جو دوسرے کے ماتحت ہو","hampered and not free; not able to act at will"
"79929",2,"اکثرآنےوالا | باربارآنےوالا | جلدی جلدی آنے والا","frequent","جو جلدی جلدی یاباربارآتاہو","coming at short intervals or habitually"
"79937",2,"چرچرا | خستہ","crisp | crunchy | firm","چر چر آواز کرکے آسانی سے ٹوٹنے والا","pleasingly firm and fresh and making a crunching noise when chewed"
"79943",2,"باسی | بےمزہ | پائمال | پرانا | فرسودہ","stale","دیر کا پکا ہوا یا ایک رات پہلے کا پکا ہوا","showing deterioration from age"
"79947",2,"باسی | بےمزہ | فرسودہ | مرجھایا | مرجھایاہوا","day-old","جو پیڑیاپودے سےایک یاایک سے زیادہ دن پہلے توڑاگیاہو","not fresh today"
"79948",2,"ٹھوس | سخت | کڑا","hard","جو ملائم نہ ہو","dried out"
"79952",2,"باسی","rancid","جس کاپہلے استعمال ہوچکاہو یازیادہ دنوں کا","(used of decomposing oils or fats) having a rank smell or taste usually due to a chemical change or decomposition"
"79976",2,"میٹھا","fresh | sweet","جو کھارا،کسیلا وغیرہ نہ ہو","not containing or composed of salt water"
"79977",2,"نمکین","salty","NO_GLOSS","containing or filled with salt"
"79980",2,"سلونا | کھارا | ملیح | نمکدار | نمکین","saline","نمک ملاہوا یا نمک کے ذائقے والا","containing salt"
"79982",2,"دوستانہ | دوستی بھرا | رفیقانہ","friendly","دوستی سے بھرا ہوا یا دوست جیسا","characteristic of or befitting a friend"
"79983",2,"اخلاق مند | خلیق | خوش اخلاق | ملنسار","affable | amiable | cordial | genial","جو سب سے اچھی طرح ملتا جلتا ہو","diffusing warmth and friendliness"
"79994",2,"روکھا | روکھا سوکھا | سوکھا | محبت سے کھالی","chilly","جس میں محبت یا پیار نہیں ہو","lacking warmth of feeling"
"80002",2,"جماؤ | جموا","frozen","جماکربنایا ہوا","turned into ice; affected by freezing or by long and severe cold"
"80008",2,"برفانی | برفیلا | منجمد","icy","جس میں یا جس پر برف ہو","covered with or containing or consisting of ice"
"80016",2,"پھل دینے والا | پھل والا | پھلدار","fruitful","جو خاص طور سے پھل کے لئے ہی مشہور ہو(نباتات)","productive or conducive to producing in abundance"
"80022",2,"اپجاؤ | زرخیز","fat | fertile | productive | rich","جس میں اچھی پیداوار ہو یا جس میں فصلیں اچھی طرح پیدا ہوتی ہوں","marked by great fruitfulness"
"80023",2,"اپجاو | زرخیز","generative | procreative | reproductive","پیدا   کرنے والا","producing new life or offspring"
"80030",2,"بے پھل | پھل سےعاری","unfruitful","جس میں پھل نہ ہو یا نہ لگتے ہوں","not fruitful; not conducive to abundant production"
"80031",2,"ناکام | ناکامیاب","abortive | stillborn | unsuccessful","جو کامیاب نہ ہوا ہو","failing to accomplish an intended result"
"80034",2,"بھر پور | بھرپور | پورا | پورن‎ | لبریز","full","NO_GLOSS","containing as much or as many as is possible or normal"
"80035",2,"سیلاب زدہ","afloat | awash | flooded | inundated | overflowing","جس میں سیلاب آیا ہو","covered with water"
"80051",2,"بھرواں","stuffed","جس میں کچھ بھرا گیا ہو","filled with something"
"80055",2,"خالی","empty","جس میں اندر کی جگہ صفر ہو یا جو بھرا نہ ہو","holding or containing nothing"
"80057",2,"بےآب | خالی | عاری","barren | destitute | devoid | innocent","کسی چیز ، خوبی وغیرہ سے خالی یا عاری","completely wanting or lacking"
"80058",2,"سادا | کورا","blank | clean | white","جس کے اوپر کچھ لکھا یاچھپا نہ ہو","(of a surface) not written or printed on"
"80073",2,"پارٹ ٹائم | جزوقتی","part-time | parttime","کچھ یا تھوڑے وقت کے لئے ہونے یا کیاجانے والا","involving less than the standard or customary time for an activity"
"80079",2,"تعمیری | ساختی","structural","ڈھانچہ سے متعلق یا اس میں مددگار","affecting or involved in structure or construction"
"80100",2,"لیس","equipped | equipt","ہتھیاروں وغیرہ سے سجاہوا","provided or fitted out with what is necessary or useful or appropriate"
"80110",2,"پردار | پنکھ دار","fledged | mature","جسے پنکھ ہو","(of birds) having developed feathers or plumage; often used in combination"
"80114",2,"بغیرپرکا | بغیرپنکھ کا","unfeathered","بنا پنکھ یا پر کا","not having feathers"
"80159",2,"خاص | مخصوص | منتخب","specific","جو کسی خصوصیت سے مزین ہو","(sometimes followed by `to') applying to or characterized by or distinguishing something particular or special or unique"
"80160",2,"خاص","ad hoc","کسی خاص کام کے لیے بنا ہوا","for or concerned with one specific purpose"
"80163",2,"خاص | مخصوص","particular | peculiar | special","NO_GLOSS","unique or specific to a person or thing or category"
"80187",2,"عدم تکنیکی | غیر تکنیکی","nontechnical | untechnical","بغیر تکنیک کا یاجو تکنیک سے متعلق نہ ہو","not characteristic of or skilled in applied arts and sciences"
"80196",2,"خود سر معطی | دھن کا پکا معطی","generous","بے حد خلوص کے ساتھ عطیہ کرنے والا","willing to give and share unstintingly"
"80197",2,"بامروت | سخی | فیاض | فیض رساں | محسن | نیکوکار","benevolent | freehearted","دوسروں پر احسان کرنے والا","generous in providing aid to others"
"80198",2,"دریادل | سخی | فراخدل | فیاض","big | bighearted | bounteous | bountiful | freehanded | giving | handsome | liberal | openhanded","جو کھلے ہاتھوں اور فراخدلی سے صدقہ وغیرہ کرتاہو","given or giving freely"
"80201",2,"کنجوس","stingy | ungenerous","NO_GLOSS","unwilling to spend"
"80205",2,"بخیل | تنگ دل | کنجوس | مکھجی چوس","closefisted | hardfisted | tightfisted","جو دولت کا استعمال یا اس کو خرچ نہ کرے اور نہ ہی کسی کو دے","unwilling to part with money"
"80207",1,"انتہائی کنجوس | بیحدبخیل | کفن چور | کفن کھسوٹ | لیمونچوڑ | مکھی چوس","mean | mingy | miserly | tight","جو بہت ہی کنجوس ہو","(used of persons or behavior) characterized by or indicative of lack of generosity"
"80210",2,"آزاد خیال | جگر والا | دریا دل | دل والا | دلدار | فراخ دل","big | large | magnanimous","جو بڑے دل والا ہو","generous and understanding and tolerant"
"80234",2,"غیراہل | غیرصلاحیت مند","talentless | untalented","جس میں صلاحیت نہ ہو","devoid of talent; not gifted"
"80245",2,"غصب کردہ | مسروقہ","purloined | stolen","چوری کیا ہوا","taken dishonestly"
"80265",2,"بے نام | غیر شہرت یافتہ | غیر مشہور | غیر معروف","obscure | unknown | unsung","جو شہرت یافتہ یامشہور نہ ہو","not famous or acclaimed"
"80269",2,"اچھا | بامروت | بهلا | بھلا | رحم دل | شریف | نیک","good","NO_GLOSS","having desirable or positive qualities especially those suitable for a thing specified"
"80270",2,"البیلا | بانکا | رنگیلا | وضعدار","bang-up | bully | corking | cracking | dandy | great | groovy | keen | neat | nifty | not bad | peachy | slap-up | smashing | swell","جس میں بہت ہی انوکھی خوبصورتی  یا کشش ہو","very good"
"80279",2,"برا | خراب","bad","NO_GLOSS","having undesirable or negative qualities"
"80291",2,"بدمعاش | چنچل | خرافاتی | شرارتی | شوخ | شیطان | گستاخ","mischievous | naughty","جو بہت شرارتی ہو","badly behaved"
"80299",2,"الٹا | برخلاف | برعکس | خلاف | مخالف","unfavorable | unfavourable","جو موافق یا بھلائی میں مددگار نہ ہو","not favorable"
"80308",2,"بھاری | خوفناک | دردناک | سخت | سنگین | گہرا","atrocious | flagitious | grievous | heinous | monstrous","بہت گہرے نتیجے والا","shockingly brutal or cruel"
"80309",2,"برا | خراب","bad | immoral","NO_GLOSS","characterized by wickedness or immorality"
"80312",2,"بدکار | بڑاگناہ کرنےوالا | گناہ عظیم کرنےوالا | گناہ کبیرہ کرنے والا","demonic | diabolic | diabolical | fiendish | hellish | infernal | satanic | unholy","بہت بڑا گناہ گار یا گناہ عظیم کرنے والا","extremely evil or cruel; expressive of cruelty or befitting hell"
"80316",2,"اخلاق مند | بااخلاق | خوش اخلاق | شریف | معزز | نیک","good-natured","جو سب کے ساتھ اچھا، ٹھیک اورپیارا سلوک کرتا ہو","having an easygoing and cheerful disposition"
"80319",2,"بداخلاق | بدتہذیب | بدخلق | بدخو | بددماغ | بدسلوک | بدمزاج | غیرمہذب","ill-natured","برے مزاج والا","having an irritable and unpleasant disposition"
"80323",2,"تلخ مزاج | غصہ آ  ور | غصور | گرم مزاج","choleric | hot-tempered | hotheaded | irascible | quick-tempered | short-tempered","مزاج سے ہی زیادہ غصہ کرنے  والا","quickly aroused to anger"
